gameDuration,victory,FirstBlood,Dragon,Baron,Tower,Inhibitor
1769,0,0,1,0,0,0
1576,1,1,2,1,10,2
1612,0,0,0,0,1,0
2071,1,1,3,1,10,2
1624,1,1,2,0,5,1
1732,0,1,2,0,2,0
1751,0,0,0,0,0,0
2598,1,0,3,1,9,1
1961,0,0,0,0,1,0
2257,1,1,3,1,11,4
1459,1,1,2,0,7,1
2503,1,1,1,1,10,1
2217,0,0,4,1,4,0
1426,0,0,0,0,2,0
1534,1,0,3,0,9,1
1858,0,1,1,0,2,0
2570,0,1,1,0,9,1
1846,1,1,3,1,10,2
2701,1,1,2,1,8,1
1834,1,0,3,1,10,2
2060,0,0,3,0,6,0
1868,1,0,2,1,7,1
1357,0,0,0,0,1,0
1412,1,1,2,0,10,2
2613,1,1,4,1,9,1
2844,0,0,2,1,6,2
1093,1,0,2,0,10,2
2530,1,1,3,1,9,1
1397,1,1,2,0,9,2
2405,0,1,3,1,6,0
2033,1,1,1,0,8,1
2086,0,1,1,0,0,0
1911,0,1,2,0,4,0
2486,1,1,4,1,10,1
1625,1,0,2,0,8,1
3124,1,1,1,0,5,1
2109,1,0,1,0,10,3
1519,0,0,1,0,1,0
1812,1,1,3,1,11,3
2086,1,1,2,0,9,1
2368,0,0,1,0,5,1
1679,1,0,3,0,7,1
1462,1,1,2,0,11,2
1419,0,1,0,0,0,0
2750,1,0,1,2,9,1
1242,0,1,0,0,1,0
1935,1,1,4,1,10,1
2587,0,1,3,1,6,0
1810,0,1,2,0,4,0
1757,1,0,3,1,11,3
2320,1,0,4,1,10,3
1778,1,1,0,0,8,1
1416,1,1,2,1,9,2
1816,1,0,0,1,10,2
1961,1,1,0,1,10,3
1180,0,1,0,0,1,0
2300,0,1,3,1,7,1
1430,1,1,1,1,10,2
2118,0,1,0,1,1,0
1617,0,0,0,0,0,0
1216,0,0,0,0,0,0
1215,0,0,0,0,0,0
2178,1,1,3,1,10,3
1950,1,1,1,1,9,2
1465,1,1,1,0,5,1
1496,0,1,0,0,1,0
1490,1,0,3,0,8,1
3069,1,1,3,0,8,1
2080,1,0,1,1,10,2
2095,0,0,0,0,2,0
3093,1,0,1,1,11,3
2498,1,0,4,2,9,1
1511,1,1,1,0,10,3
1561,1,0,2,1,10,2
1713,0,0,1,0,4,1
3583,1,0,3,2,10,5
1732,1,1,0,0,7,1
1468,0,0,0,0,1,0
1375,0,0,0,0,0,0
2312,1,1,2,0,9,1
1873,0,0,0,0,1,0
1683,1,0,3,1,11,3
1693,1,1,2,1,11,3
3496,1,0,1,2,9,4
944,0,0,0,0,0,0
1829,0,1,1,0,3,0
1740,1,0,2,0,10,3
2221,1,1,0,0,10,1
2044,0,0,2,0,5,0
1564,0,0,0,0,1,0
2609,1,1,2,1,8,1
1862,1,0,2,1,7,1
1844,0,0,0,0,1,0
1900,1,0,2,0,10,2
2055,1,0,3,1,10,2
2224,0,1,0,0,4,0
1887,0,0,1,0,4,0
2533,1,1,3,1,9,1
2299,0,1,4,0,5,0
1515,0,0,0,0,0,0
2465,1,0,3,0,10,2
1852,0,1,1,0,4,0
2809,0,0,3,0,8,1
1784,0,1,1,0,1,0
2515,1,1,2,2,8,1
2163,1,1,1,1,7,1
2299,1,0,2,2,10,2
1121,0,0,0,0,1,0
1976,1,0,3,1,9,2
2321,1,0,2,0,10,2
1932,0,1,2,0,4,0
1841,0,1,2,0,5,0
1747,0,1,1,0,1,0
2113,0,0,0,0,2,0
1390,1,0,2,0,9,2
1748,0,1,1,0,2,0
1755,0,0,0,0,0,0
1327,0,0,0,0,0,0
1491,1,1,1,0,9,2
1891,1,1,3,1,8,2
2031,0,0,3,0,6,0
1898,0,1,0,0,1,0
1909,0,1,2,0,0,0
1445,0,1,0,0,2,0
1992,1,1,3,0,8,1
2781,0,0,2,1,10,2
2001,0,1,2,0,2,0
1553,1,1,1,0,7,1
1849,0,0,0,0,4,0
1671,0,1,3,0,3,0
1723,0,0,1,0,0,0
2375,1,1,2,1,10,2
2625,1,1,3,0,9,1
2168,0,0,1,0,0,0
2052,0,0,0,0,3,0
1909,0,1,1,0,2,0
1488,0,0,0,0,2,0
1654,1,1,3,1,10,2
1574,0,0,0,0,1,0
1476,0,1,1,0,4,0
2071,1,1,3,1,8,1
1624,0,0,0,0,0,0
1389,0,0,0,0,1,0
2247,1,1,3,1,10,2
2810,0,0,1,0,6,1
2290,1,1,4,2,9,1
2196,1,0,3,0,8,2
2004,1,0,2,1,10,2
1366,0,1,0,0,2,0
1680,0,1,2,0,0,0
1725,0,0,1,0,3,0
1491,0,0,0,0,3,0
1370,1,0,2,1,11,2
1455,1,1,0,0,4,1
3125,0,1,2,3,10,3
1549,1,1,3,0,7,1
2370,1,0,3,0,11,4
1978,1,1,1,1,10,2
1595,1,1,2,1,10,2
1995,1,1,2,1,11,4
1499,1,0,2,0,8,1
2356,1,0,2,0,10,3
2798,1,1,4,1,11,5
1505,1,1,3,0,9,2
2356,1,1,4,0,8,2
1484,1,1,2,1,11,3
1906,0,0,0,0,3,0
1440,1,1,2,0,8,1
1668,1,1,2,1,7,1
2102,1,1,1,2,8,1
1899,0,0,2,0,2,0
1882,1,0,1,1,9,2
1812,0,0,0,0,1,0
2730,1,0,3,2,10,3
1947,1,1,3,1,9,1
2547,1,1,1,1,10,3
1757,0,0,1,0,0,0
2449,1,0,1,1,9,1
1263,0,0,0,0,2,0
2501,1,1,0,1,9,2
2199,0,0,0,0,3,0
2645,1,1,1,1,11,3
1761,0,0,2,0,1,0
2113,1,1,2,0,11,3
2015,0,0,0,0,2,0
1623,0,0,0,0,0,0
1696,1,1,3,1,10,2
1442,1,1,2,0,9,2
2290,1,1,4,1,10,1
1477,1,1,2,0,5,1
1652,0,0,0,0,1,0
1882,1,0,0,1,9,2
1817,1,0,2,2,11,3
1913,0,0,0,0,0,0
1742,1,0,2,1,11,4
1805,1,0,3,1,10,2
2097,0,0,0,0,3,0
2835,0,1,1,0,3,0
2827,1,0,6,1,10,3
1538,0,0,2,0,4,0
3427,1,0,4,1,7,2
1172,0,0,0,0,1,0
2381,0,0,0,0,2,0
1714,0,0,1,0,2,0
1751,0,1,0,0,3,0
1602,1,1,3,1,8,1
2005,0,0,2,1,6,0
2102,1,0,3,1,5,1
1463,0,0,1,0,0,0
2321,0,0,0,0,1,0
1882,0,0,1,0,1,0
1700,0,0,3,0,5,1
1969,0,0,0,0,3,0
1971,1,1,3,1,11,2
1819,1,0,3,1,8,1
1784,1,1,3,1,9,1
1537,1,1,2,1,8,1
1571,1,0,2,0,11,3
2009,0,0,0,2,4,0
1750,1,1,2,0,8,1
1881,0,1,1,0,7,0
2386,1,0,2,1,9,2
1535,0,0,0,0,3,0
2141,1,0,3,1,9,3
1309,0,0,0,0,0,0
2508,1,1,4,0,11,6
2199,0,1,1,0,5,0
1955,0,1,0,0,3,0
1878,0,1,0,0,0,0
2262,1,0,2,1,7,1
2407,1,0,3,1,10,2
1958,1,1,3,0,8,1
1992,1,0,1,0,11,4
2519,0,1,1,1,4,0
2432,0,1,1,0,4,0
1920,1,1,1,0,7,1
2620,1,0,2,1,10,2
2204,1,1,4,2,11,5
2544,1,1,4,1,7,1
1210,1,1,2,0,10,2
1643,0,0,0,0,1,0
1513,1,0,1,1,10,2
2199,0,1,0,0,6,0
2275,0,0,1,1,0,0
1394,1,0,1,0,9,1
1901,1,0,1,1,11,3
2563,1,1,2,1,10,1
1670,1,1,2,0,9,2
1139,1,0,1,0,7,1
2005,0,0,0,0,3,0
2049,1,0,2,0,11,3
2513,1,1,2,1,11,2
3211,1,0,5,2,9,3
2017,0,0,1,0,2,0
1524,1,0,1,1,9,2
2263,0,1,2,0,3,0
2256,0,0,0,0,2,0
2218,1,0,1,1,9,2
2382,1,0,3,2,8,1
1844,0,1,1,0,1,0
1916,0,0,0,0,1,0
2186,0,0,0,0,0,0
1899,1,1,4,1,9,1
1828,1,0,3,1,10,2
3353,0,1,1,0,5,0
1622,0,0,1,0,2,0
2055,0,0,1,0,6,0
1534,0,0,0,0,1,0
2356,0,0,1,0,4,0
2228,1,1,4,1,9,1
1815,0,0,0,0,2,0
2310,0,1,2,0,4,0
2021,1,1,2,1,9,1
1894,1,0,2,0,8,1
2425,1,0,4,1,7,1
2440,1,0,1,1,10,1
1992,1,0,2,1,7,2
1786,1,1,2,1,9,1
1464,1,1,2,1,9,1
2333,1,1,2,1,8,1
1655,1,0,1,1,9,2
1544,1,0,1,0,9,2
1416,1,1,2,1,8,1
1668,0,1,0,0,0,0
2250,0,0,1,0,3,0
1099,1,1,0,0,9,2
1797,0,0,0,0,1,0
2070,0,0,2,0,3,0
1875,1,0,1,1,7,1
2247,0,1,0,0,1,0
1366,1,1,3,0,10,2
2064,1,1,2,1,10,3
1736,1,0,1,1,9,1
1534,1,1,1,0,8,1
2146,0,0,0,0,4,0
1602,1,1,3,1,10,2
1689,0,0,0,0,0,0
1904,0,1,0,0,2,0
2719,0,1,4,1,7,0
1734,0,0,0,0,2,0
2162,0,1,1,0,2,0
2237,0,0,1,0,3,0
1445,0,1,1,0,1,0
2032,0,1,0,0,1,0
2505,1,1,2,2,9,2
1829,0,0,1,0,3,0
1880,0,1,0,0,2,0
1553,1,0,2,0,11,2
1806,1,0,4,1,8,1
1091,0,0,1,0,2,0
2545,1,1,3,2,9,2
2115,1,1,2,0,10,2
1696,1,0,1,0,10,2
2000,0,1,1,2,7,1
1597,0,0,0,0,0,0
1605,1,0,1,0,11,3
1568,0,0,1,0,1,0
1467,0,1,0,0,1,0
1773,0,0,2,0,3,0
2061,1,0,1,1,6,1
2166,1,1,4,0,9,3
1855,0,0,3,1,8,1
1774,0,0,0,0,1,0
1837,1,1,4,1,7,1
2271,0,1,1,0,2,0
2286,0,1,2,0,7,1
2481,1,0,2,1,7,2
2193,0,1,3,0,6,0
1756,1,1,2,0,11,3
1683,1,0,2,1,8,1
1762,1,0,2,1,8,1
1614,0,0,1,0,3,0
1270,0,0,0,0,2,0
1486,0,0,1,0,0,0
2521,0,0,1,1,4,0
2209,1,0,3,0,10,3
1918,1,1,4,0,8,1
2044,1,1,3,0,10,2
1168,0,1,1,0,1,0
1653,0,0,0,0,0,0
2230,0,0,2,1,5,1
1835,0,0,0,0,2,0
1880,1,1,0,1,9,2
1212,1,0,1,0,9,2
1297,0,1,0,0,0,0
1700,0,1,1,0,0,0
1450,0,0,0,0,0,0
2312,1,1,1,0,8,1
1648,1,1,2,1,10,2
2285,1,0,1,1,10,3
1410,0,1,0,0,1,0
2228,0,0,1,1,5,0
1604,0,1,0,0,2,0
1685,0,1,0,0,1,0
1895,1,1,2,2,9,2
1690,1,0,2,0,9,2
2156,1,1,2,2,10,3
2374,1,0,4,1,11,3
2159,1,0,0,0,8,1
1861,0,0,0,0,1,0
2835,1,1,4,2,8,3
1259,0,1,0,0,0,0
1947,1,1,2,1,8,1
1760,1,1,2,0,10,2
2065,1,0,4,1,10,2
1921,1,1,3,1,10,2
1984,1,0,3,2,11,3
2403,1,0,2,1,9,3
2264,0,1,1,0,3,0
1606,1,0,2,1,10,2
1879,1,0,0,1,9,2
2403,0,0,2,0,5,0
1413,1,0,1,0,4,1
1999,0,1,0,0,3,0
1692,0,0,0,0,3,0
1738,0,0,0,0,1,0
1814,1,0,2,0,9,2
1857,1,0,1,0,7,1
2070,0,0,1,1,7,1
3605,0,0,1,3,8,0
2160,0,0,1,1,3,0
2435,1,0,1,0,9,3
2174,1,1,2,1,7,1
1383,1,1,1,0,11,3
2057,1,0,2,2,10,3
1931,1,0,3,2,11,2
1759,1,1,0,1,11,3
1653,1,0,3,0,11,3
1821,1,1,2,1,9,1
2032,1,0,1,0,8,2
1931,0,0,0,0,1,0
1557,0,0,0,0,2,0
2532,0,1,2,0,3,0
2156,0,0,0,1,4,0
1595,1,1,2,0,11,3
2214,0,0,0,0,5,0
1544,0,1,1,0,4,0
1723,0,1,1,0,0,0
1869,0,0,0,0,2,0
1695,1,1,2,1,8,1
1550,0,0,0,0,2,0
1697,0,0,1,0,1,0
2327,0,0,0,0,3,0
1988,1,0,2,0,10,2
1715,0,1,0,0,1,0
2488,0,1,2,0,4,0
1661,0,0,0,0,2,0
1296,0,0,1,0,0,0
1955,1,1,3,0,11,4
2096,1,0,1,2,10,3
1846,1,0,4,1,9,1
1183,0,0,0,0,0,0
1773,0,1,0,0,4,0
1487,0,0,1,0,0,0
1315,1,1,1,0,9,2
2104,0,1,5,0,5,0
2140,0,0,0,0,3,0
2074,0,1,4,0,5,0
1803,0,0,2,0,2,0
2846,1,1,2,1,10,2
1472,0,0,0,0,0,0
2364,0,1,0,0,3,0
1804,1,1,2,1,10,2
1529,1,0,2,1,7,1
1833,1,1,1,0,11,3
2179,1,0,4,0,9,2
1568,0,0,0,0,0,0
2015,1,0,2,1,8,1
1595,1,1,3,1,11,3
1876,0,1,1,0,3,0
1888,0,0,1,0,2,0
1714,1,0,3,1,11,3
1731,0,0,2,1,3,0
2603,0,1,4,0,7,2
2579,0,1,3,0,7,3
1728,0,0,2,0,1,0
1588,0,0,0,0,3,0
1570,1,1,2,1,9,2
1787,1,0,3,1,10,2
1299,1,1,2,0,9,2
2235,1,1,1,0,11,3
2351,0,1,1,0,7,1
1978,1,1,3,1,11,3
1940,0,1,1,0,7,1
1612,0,0,1,0,3,0
2630,0,0,4,1,9,3
1609,0,0,1,0,4,0
1776,1,1,3,1,11,3
2829,0,1,2,1,8,1
2127,1,1,2,0,9,1
1119,0,0,0,0,0,0
2003,0,1,1,0,2,0
2200,0,0,1,0,2,0
2159,0,0,0,0,5,1
1996,0,0,1,0,4,0
1654,1,0,2,0,7,1
1810,1,0,2,0,9,1
2450,0,0,0,1,5,0
1371,1,1,2,0,9,1
2214,0,0,2,0,2,0
1990,0,1,1,0,5,1
1350,1,1,2,1,7,1
1918,0,0,2,0,6,1
1905,0,1,1,0,5,0
2372,1,1,4,1,9,3
1451,1,0,2,0,7,1
2448,1,0,3,0,11,3
1491,0,1,1,0,2,0
893,1,1,1,0,9,2
1839,1,1,0,0,9,3
3954,0,1,3,3,11,5
1970,1,0,2,1,8,1
1643,0,0,0,0,0,0
2364,0,0,2,0,7,1
1768,1,1,0,1,8,2
1562,0,1,0,0,1,0
2470,0,1,2,1,7,2
1969,1,1,2,1,11,3
2202,0,1,2,0,4,0
1950,1,1,1,1,9,1
2043,1,0,1,1,11,4
2086,1,0,2,0,11,3
2578,0,1,2,0,9,2
1610,1,1,1,1,11,2
2654,0,1,2,0,5,1
1448,1,1,2,1,7,1
2426,0,1,0,0,8,1
1932,0,1,0,0,2,0
1960,0,1,0,0,3,0
2028,1,0,0,1,8,1
1782,1,1,3,0,7,1
1854,1,0,1,1,10,2
2077,1,1,0,1,7,1
2206,1,1,2,2,11,4
2325,1,1,2,0,8,1
2348,1,1,3,2,8,2
2057,1,0,2,0,11,4
2378,0,0,0,0,5,0
2252,1,1,3,2,10,4
2746,1,0,3,1,11,4
1475,0,1,0,0,1,0
2066,0,1,0,1,0,0
2981,1,0,4,1,8,3
1933,0,1,1,0,4,0
1894,0,0,1,0,1,0
2520,1,1,4,2,11,3
2342,1,0,4,2,11,3
1671,0,0,0,0,3,0
1914,0,1,3,0,8,1
1214,0,0,0,0,0,0
1991,0,0,0,0,2,0
2901,1,1,4,2,11,4
2575,1,0,3,1,10,2
2235,0,0,0,0,3,0
2216,1,1,4,1,7,1
1902,1,1,3,1,10,2
1825,1,0,2,0,9,1
1794,1,1,2,1,8,1
1791,0,0,0,0,2,0
1482,0,0,0,0,2,0
1450,0,1,0,0,0,0
1799,0,1,2,0,3,0
1584,0,0,1,0,0,0
2073,0,0,1,0,2,0
2293,1,1,4,0,11,4
2086,0,1,1,0,2,0
1508,1,1,3,1,11,3
2193,1,1,4,2,11,4
1852,1,0,2,1,11,4
2208,1,1,3,1,11,3
2549,1,0,3,2,10,3
1559,0,0,1,0,1,0
1965,1,0,3,1,9,2
2209,1,0,3,1,9,2
2568,0,1,0,0,3,0
1276,0,0,1,0,0,0
1962,0,1,2,0,4,0
2084,1,0,1,1,7,1
1875,0,0,1,0,2,0
2549,0,1,4,0,7,2
1299,1,1,1,0,7,1
2312,0,0,2,1,8,2
2228,0,1,2,0,3,0
2387,1,0,2,0,8,1
2437,0,1,0,0,5,0
2211,0,0,2,1,6,1
3263,0,0,3,1,8,3
1912,0,0,0,0,2,0
1339,1,1,2,0,10,2
1879,0,1,1,0,1,0
2109,1,0,1,1,11,4
2015,1,1,3,1,11,4
1614,1,1,3,1,10,2
2254,1,0,1,1,10,1
1711,0,0,1,0,3,0
2225,0,0,1,1,5,1
1328,1,0,1,0,5,1
1089,1,0,1,0,11,3
1904,0,0,2,0,3,0
1846,0,1,1,1,6,0
1851,1,0,3,0,8,2
1587,1,1,1,0,9,2
1511,1,1,3,1,11,3
1912,0,1,1,1,4,0
1863,1,1,3,1,7,2
2145,0,0,1,1,5,0
1542,0,0,2,0,1,0
1502,1,0,3,1,11,3
1970,1,0,4,1,6,1
1735,1,1,1,0,8,2
2085,1,1,2,0,10,1
2136,1,1,4,0,9,2
2323,0,0,3,1,2,0
1969,0,0,0,0,2,0
2386,1,1,1,1,7,1
1984,0,0,0,0,4,0
2231,0,0,3,0,5,0
1885,0,1,2,0,3,0
1817,1,0,1,1,11,3
2485,0,0,2,0,9,4
1757,1,0,2,1,8,1
1746,0,1,1,0,5,0
2580,1,1,2,1,9,1
2418,0,1,0,0,3,0
2445,1,1,5,0,9,1
1427,1,1,3,0,7,1
1924,0,1,1,0,8,2
2084,0,0,4,0,9,2
2010,0,1,3,0,5,0
2170,1,0,3,1,10,2
1729,1,0,1,1,7,1
2099,1,1,1,2,11,3
1847,1,1,4,1,9,2
2058,1,1,3,1,11,2
1398,0,0,0,0,4,0
3109,1,0,3,0,11,3
1561,0,0,1,0,1,0
2671,0,0,1,0,6,1
1805,0,1,1,0,2,0
1410,1,1,2,0,5,1
2414,1,1,3,1,11,4
1716,0,1,1,0,3,0
1607,0,1,0,0,1,0
2220,1,1,3,1,9,1
2267,1,0,1,1,10,2
2141,0,1,0,0,3,0
2108,1,1,2,0,11,4
1368,0,0,0,0,0,0
1679,0,0,1,0,2,0
1760,0,0,2,0,2,0
1045,0,0,0,0,0,0
1760,1,0,1,0,10,2
1193,0,1,0,0,0,0
1838,0,0,2,0,2,0
1814,1,1,1,1,11,4
1459,0,1,0,0,0,0
2468,0,1,3,0,7,1
1505,1,0,2,1,11,3
1176,1,1,2,0,11,3
2047,0,0,1,2,3,0
1482,0,0,0,0,0,0
2239,1,0,2,0,11,3
2283,0,0,2,0,8,1
1548,0,0,1,0,3,0
1872,1,1,4,1,10,2
1646,0,0,2,0,5,0
1983,1,0,1,1,9,2
2045,1,1,2,0,10,2
2058,1,1,1,1,11,3
2083,1,1,3,1,11,2
1884,1,1,3,1,10,3
2199,1,0,3,1,8,2
2324,0,1,1,0,4,0
1915,1,1,3,1,9,1
953,1,1,1,0,8,1
2055,1,1,3,1,10,2
2018,0,0,0,0,3,0
1326,1,1,0,1,8,2
2704,0,0,3,2,6,0
1576,1,1,2,1,10,2
1270,1,1,2,0,7,1
2229,1,1,0,2,7,1
2043,0,0,1,0,2,0
1733,0,0,0,0,1,0
2115,0,0,0,0,3,0
1841,1,1,1,1,7,1
2032,1,0,2,1,7,1
1862,1,1,2,1,11,3
1831,1,0,0,1,6,1
1719,1,0,3,1,10,2
1901,0,1,0,0,2,0
1579,1,1,3,0,11,3
1726,0,1,0,0,2,0
2311,1,1,3,1,10,1
2146,1,0,2,0,7,2
2199,1,1,1,0,11,4
2180,0,1,2,0,6,1
1418,0,1,1,0,4,0
1870,0,1,0,0,2,0
1300,1,1,1,0,6,1
1593,1,1,2,0,10,2
1936,1,0,2,0,8,1
1572,1,0,3,1,10,2
1940,0,1,0,0,1,0
1732,1,1,2,0,11,3
1987,1,0,3,1,9,1
1716,1,0,1,1,11,3
1272,1,1,2,1,9,2
1329,0,1,1,0,3,0
1658,1,1,2,1,10,2
1994,0,1,3,0,3,0
1865,1,1,4,0,8,2
2034,0,0,1,0,1,0
1475,1,0,2,0,9,1
2897,0,0,4,3,9,2
2313,1,1,5,2,9,4
2666,0,0,2,1,6,0
2336,0,1,1,1,2,0
2048,0,1,1,0,3,0
1836,1,1,3,0,10,1
1864,0,0,0,1,4,0
2027,1,1,1,1,7,1
1675,0,1,2,0,0,0
1455,0,0,1,0,0,0
2271,1,0,2,1,11,3
1751,1,0,2,1,8,1
1773,0,0,1,0,2,0
1654,1,1,1,0,7,1
1620,0,0,1,0,2,0
2330,1,1,3,1,8,1
2455,0,0,0,1,4,1
1709,0,0,0,0,0,0
1820,1,1,4,1,10,3
2046,1,0,2,1,8,2
1990,0,1,0,0,3,0
951,0,0,0,0,0,0
1342,0,0,0,0,0,0
2139,1,0,2,2,10,2
2152,1,0,3,2,8,1
2157,0,0,1,0,3,0
2265,1,0,1,0,11,3
2166,0,1,0,0,5,0
1802,0,1,0,0,1,0
2690,1,0,4,2,11,4
2582,0,1,0,0,4,0
2659,1,0,2,0,10,1
1819,0,0,0,0,3,0
1566,1,1,3,1,10,2
1792,1,0,3,1,10,2
2145,1,0,4,1,11,2
2060,0,0,0,0,3,0
2381,1,0,4,1,11,3
1919,0,1,0,0,1,0
1901,0,1,0,0,3,0
2707,1,1,3,1,10,2
1759,0,1,0,1,1,0
2110,0,0,2,1,4,0
1536,1,1,3,1,9,3
1932,1,1,2,0,11,2
2637,0,0,2,0,8,1
2589,1,0,1,1,11,3
1224,1,0,2,0,7,1
2531,1,1,4,0,10,6
1597,1,0,1,1,7,1
2270,0,1,2,0,4,0
1622,1,1,2,1,11,3
1171,0,0,1,0,0,0
1614,1,1,2,1,8,1
1869,1,1,2,0,7,2
2694,0,1,3,1,7,1
1324,0,0,0,0,0,0
3088,1,1,2,1,10,4
1807,1,0,2,1,11,2
1719,0,1,0,0,1,0
1910,0,0,2,1,6,0
1772,0,0,0,0,1,0
2053,0,0,2,0,2,0
1837,0,0,0,0,0,0
2464,1,0,0,1,9,2
2085,0,1,1,0,3,0
1776,0,1,1,0,2,0
2927,0,0,0,2,9,4
1390,0,0,0,0,1,0
2351,0,0,1,0,4,0
2273,0,0,1,0,4,0
1604,0,0,0,0,0,0
2696,1,1,3,0,11,5
1830,0,0,1,0,5,0
851,0,0,0,0,0,0
1490,1,1,1,1,11,3
1973,1,1,2,1,11,3
1753,0,1,0,0,4,0
1307,0,1,0,0,0,0
1753,0,0,1,0,4,0
1679,1,1,1,1,11,2
1891,0,0,2,0,1,0
1873,0,1,1,0,1,0
1462,0,0,0,0,2,0
1269,0,0,0,0,0,0
1773,0,0,1,0,0,0
1682,1,1,1,1,10,2
1761,0,0,1,0,3,0
1937,0,0,0,0,3,0
1466,1,0,2,1,11,4
2029,0,0,0,0,1,0
1972,1,0,1,1,10,2
1980,1,0,4,1,9,1
2129,0,1,1,0,5,0
2190,0,0,1,0,5,0
1762,1,0,2,1,7,1
1391,1,1,1,0,11,3
2168,1,1,4,2,9,3
1745,0,0,0,0,1,0
2234,1,1,3,1,9,2
1678,0,0,0,0,2,0
1991,0,0,0,0,3,0
1764,0,0,0,0,1,0
1390,1,1,2,0,9,1
2097,0,0,3,0,8,1
2059,0,1,2,0,3,0
2712,0,0,1,0,2,0
2080,0,1,0,1,0,0
1964,1,1,3,0,8,2
2596,0,1,2,0,6,1
1882,1,1,2,1,9,1
1845,1,1,1,0,7,1
1656,0,1,1,0,2,0
1884,1,1,1,1,7,2
1930,1,1,0,1,10,2
1647,0,1,0,0,1,0
1418,0,0,1,0,1,0
2269,1,1,2,0,8,1
1929,1,0,1,0,8,1
2119,0,0,1,0,5,0
2268,0,0,0,1,2,0
1652,0,0,1,0,2,0
2511,1,0,3,1,8,1
2715,1,0,1,1,10,2
1983,1,1,1,2,8,1
2352,1,0,1,1,9,2
1783,1,0,1,1,7,1
1794,1,1,2,0,10,2
2463,0,1,1,0,4,0
2328,1,1,1,1,6,0
1629,1,1,2,0,11,3
1930,1,1,1,0,8,1
2021,1,0,2,0,9,2
1875,0,0,0,0,1,0
1891,0,1,1,0,5,0
1869,1,0,1,1,11,4
2257,0,0,0,1,3,0
1851,0,0,0,0,3,0
2219,0,0,0,1,3,0
1992,0,1,1,0,6,0
2188,1,0,2,1,5,0
2314,0,0,1,1,9,1
2024,1,0,1,2,10,3
1609,0,1,1,0,2,0
3227,0,0,1,1,9,1
1866,1,0,1,0,11,3
2060,1,1,4,1,10,3
2992,1,0,2,2,11,5
2457,1,1,1,1,6,1
1648,0,1,1,0,3,0
2296,0,0,1,0,2,0
1542,1,1,2,1,8,1
1130,1,0,1,0,11,2
2491,1,1,2,2,8,1
2678,1,0,3,0,10,3
2694,0,1,1,0,4,0
1390,1,1,2,1,11,3
1602,0,0,0,0,3,0
1232,1,1,2,0,11,3
2684,0,0,0,0,4,0
1746,0,0,2,0,3,0
2447,1,1,4,0,10,1
2677,0,0,2,2,7,0
1641,1,1,3,1,11,3
1997,0,0,0,1,4,0
1714,1,0,2,1,10,1
1845,1,0,1,1,11,3
2350,1,0,2,1,11,5
2181,1,0,2,2,11,4
2081,0,0,0,0,3,0
1990,0,0,2,1,3,0
1642,1,0,2,0,7,1
2509,1,0,3,1,11,3
1887,1,0,3,1,9,1
1812,0,0,0,0,1,0
1634,1,1,2,0,10,2
2945,0,0,5,2,9,5
2388,0,1,1,1,7,1
2507,1,1,0,0,7,1
1757,0,1,0,0,3,0
2273,0,0,2,0,3,0
948,0,0,0,0,0,0
1975,0,1,4,0,5,0
1866,1,1,1,0,9,2
2013,1,0,0,0,8,1
1740,0,0,0,0,1,0
1957,0,1,2,0,6,1
1883,0,1,1,0,0,0
1488,1,0,1,0,11,3
934,0,0,0,0,0,0
1641,1,0,4,1,11,3
2812,1,1,0,2,8,2
2287,0,1,1,0,2,0
2476,1,0,2,0,8,1
2641,0,0,3,1,8,1
2017,0,1,2,0,3,0
2333,0,1,1,0,3,0
1788,1,1,0,1,8,1
1902,0,0,3,0,4,0
2028,0,1,1,0,2,0
1922,1,1,2,1,10,3
1591,1,1,1,0,10,1
2048,1,0,2,0,8,1
2066,0,1,0,0,7,1
2483,0,0,0,1,3,0
1907,1,0,1,1,10,2
1783,1,1,2,1,7,1
1883,1,1,2,0,8,1
1753,0,0,0,0,1,0
1871,0,0,0,0,1,0
2121,0,1,2,0,1,0
1999,1,1,2,1,9,2
1632,0,0,0,0,2,0
2102,1,0,2,2,8,1
1040,1,1,1,0,8,1
1264,0,0,0,0,0,0
2037,0,1,1,0,3,0
1957,0,0,0,0,1,0
2306,0,0,1,0,5,1
1789,0,0,2,0,1,0
3064,1,0,3,2,9,1
1629,0,1,0,0,1,0
1637,0,1,0,0,2,0
1904,0,1,2,0,5,0
2146,0,1,2,0,6,0
2032,1,0,3,1,9,2
1474,1,1,2,1,10,2
2921,1,0,1,1,10,2
1784,0,0,0,0,1,0
2904,1,1,2,1,5,0
1565,0,1,2,0,5,0
2339,0,1,2,1,8,1
2196,0,0,2,0,3,0
2258,0,0,2,1,6,0
2429,0,1,2,2,7,2
1425,0,0,0,0,0,0
1905,1,1,3,1,10,2
1460,0,1,0,0,1,0
1889,0,0,0,0,5,0
2113,0,0,3,0,2,0
1419,1,1,2,0,11,3
1863,1,1,4,1,9,1
1605,0,1,0,0,0,0
1877,0,0,0,0,1,0
1968,0,0,0,0,3,0
1839,0,1,0,0,0,0
2056,0,0,1,0,6,0
2261,0,0,2,0,5,0
1678,0,0,0,0,1,0
2082,0,1,1,1,5,1
2121,0,1,1,0,5,0
1700,1,1,1,1,11,2
3001,0,0,1,0,10,4
2193,1,1,4,2,8,1
2637,0,0,2,0,6,0
1100,1,0,2,0,9,2
1351,1,1,2,0,10,2
